Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cell Cycle G1/S Phase Transition (GO:0044843)	6/52	1.802419e-03	3.627778e-02	0	0	5.147279e+00	3.252373e+01	CDKN1A;CCND1;CDK2;RCC1;CDC25A;CDKN3
GO_Biological_Process_2023	Cellular Response To Ionizing Radiation (GO:0071479)	6/52	1.802419e-03	3.627778e-02	0	0	5.147279e+00	3.252373e+01	YAP1;RAD51AP1;CDKN1A;DEPDC1B;MAP3K20;BRCA2
GO_Biological_Process_2023	Response To Ionizing Radiation (GO:0010212)	7/72	2.099017e-03	4.047404e-02	0	0	4.254284e+00	2.623313e+01	RAD51AP1;CDKN1A;DEPDC1B;ANXA1;NABP1;BRCA2;TICRR
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	19/364	2.113215e-03	4.047404e-02	0	0	2.197850e+00	1.353776e+01	YAP1;TFAP2A;OSR2;TFRC;ANXA2;ANGPT1;WNT5A;TWIST1;HMGA2;ACTG2;VEGFA;ACTG1;ADAM19;BMP4;ACTA2;AGTR1;EMILIN1;CD36;SLC38A2
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	27/594	2.127810e-03	4.047404e-02	0	0	1.910210e+00	1.175288e+01	YAP1;TWIST1;TTK;THBS1;ACTB;PDGFC;NTF3;CHEK1;TIMP1;TEAD1;PDGFRB;PDGFRA;OSR2;TGFB2;TSLP;CAV1;TPM1;VEGFC;VEGFA;FOSL1;BMP4;BST1;CLCF1;CDK2;BIRC5;P4HB;CALR
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	5/37	2.136735e-03	4.047404e-02	0	0	6.157958e+00	3.786206e+01	BMP4;JAG1;CDH11;TWIST1;EMILIN1
GO_Biological_Process_2023	Regulation Of Focal Adhesion Assembly (GO:0051893)	6/54	2.192939e-03	4.047404e-02	0	0	4.932302e+00	3.019808e+01	TLN1;PHLDB2;THBS1;VCL;ACTG1;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Chemotaxis (GO:0002690)	6/54	2.192939e-03	4.047404e-02	0	0	4.932302e+00	3.019808e+01	SERPINE1;VEGFC;ANO6;CALR;THBS1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Fibrinolysis (GO:0051918)	3/11	2.193715e-03	4.047404e-02	0	0	1.473765e+01	9.022624e+01	PLAU;SERPINE1;THBS1
GO_Biological_Process_2023	Positive Regulation Of Coagulation (GO:0050820)	3/11	2.193715e-03	4.047404e-02	0	0	1.473765e+01	9.022624e+01	SERPINE1;EMILIN1;THBS1
GO_Biological_Process_2023	Positive Regulation Of Hemostasis (GO:1900048)	3/11	2.193715e-03	4.047404e-02	0	0	1.473765e+01	9.022624e+01	SERPINE1;EMILIN1;THBS1
GO_Biological_Process_2023	Protein Localization To Kinetochore (GO:0034501)	3/11	2.193715e-03	4.047404e-02	0	0	1.473765e+01	9.022624e+01	CDK1;TTK;KNL1
GO_Biological_Process_2023	Positive Regulation Of Bone Mineralization (GO:0030501)	5/38	2.410800e-03	4.411166e-02	0	0	5.971046e+00	3.599225e+01	TFAP2A;BMP4;OSR2;ANO6;TENT5A
GO_Biological_Process_2023	Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	8/95	2.588848e-03	4.698122e-02	0	0	3.635836e+00	2.165701e+01	BMP4;TGFB2;TGFB1I1;TTK;GDF6;SULF1;THBS1;GDF5
GO_Biological_Process_2023	Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	9/117	2.664899e-03	4.763645e-02	0	0	3.298129e+00	1.954996e+01	PDGFRB;CEMIP;CCND1;WNT5A;PDGFC;NTF3;HMGA2;THBS1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	11/163	2.667986e-03	4.763645e-02	0	0	2.869378e+00	1.700517e+01	JAG1;SERPINE1;TPM1;CDH11;STC1;EMILIN1;CALR;TIMP1;SULF1;PHLDB2;VCL
GO_Biological_Process_2023	Outflow Tract Septum Morphogenesis (GO:0003148)	4/24	2.736348e-03	4.846619e-02	0	0	7.871111e+00	4.644846e+01	BMP4;TGFB2;SEMA3C;PARVA
GO_Biological_Process_2023	Regulation Of Chromosome Separation (GO:1905818)	3/12	2.871086e-03	4.927585e-02	0	0	1.309946e+01	7.667200e+01	NCAPG2;NCAPG;NCAPH
GO_Biological_Process_2023	Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	3/12	2.871086e-03	4.927585e-02	0	0	1.309946e+01	7.667200e+01	CENPE;KIF2C;NDC80
GO_Biological_Process_2023	Dendrite Self-Avoidance (GO:0070593)	3/12	2.871086e-03	4.927585e-02	0	0	1.309946e+01	7.667200e+01	PALLD;NEXN;MYPN
GO_Biological_Process_2023	Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	3/12	2.871086e-03	4.927585e-02	0	0	1.309946e+01	7.667200e+01	ORC1;CLSPN;TICRR
GO_Biological_Process_2023	Regulation Of Chondrocyte Differentiation (GO:0032330)	4/25	3.194127e-03	5.277461e-02	0	0	7.495911e+00	4.307482e+01	GDF6;GDF5;NKX3-2;ADAMTS7
GO_Biological_Process_2023	Regulation Of Protein Processing (GO:0070613)	4/25	3.194127e-03	5.277461e-02	0	0	7.495911e+00	4.307482e+01	CCBE1;PLAU;PLAUR;RUNX1
GO_Biological_Process_2023	Metanephros Development (GO:0001656)	4/25	3.194127e-03	5.277461e-02	0	0	7.495911e+00	4.307482e+01	BMP4;OSR2;SIX4;GDF6
GO_Biological_Process_2023	Mitotic Cell Cycle Checkpoint Signaling (GO:0007093)	4/25	3.194127e-03	5.277461e-02	0	0	7.495911e+00	4.307482e+01	DEPDC1B;CHEK1;NABP1;ZWINT
GO_Biological_Process_2023	Regulation Of Biomineral Tissue Development (GO:0070167)	4/25	3.194127e-03	5.277461e-02	0	0	7.495911e+00	4.307482e+01	TWIST1;ENPP1;SGMS2;DDR2
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	19/379	3.299943e-03	5.411906e-02	0	0	2.104624e+00	1.202551e+01	TFAP2A;KLF10;CDKN1A;TGFB2;NIBAN2;TGFB1I1;APLP2;WNT5A;P3H2;P3H1;P3H3;CDC6;GDF5;THBS1;BMP4;GPNMB;B2M;E2F7;CDKN3
GO_Biological_Process_2023	Regulation Of Leukocyte Migration (GO:0002685)	3/13	3.663762e-03	5.853563e-02	0	0	1.178891e+01	6.612712e+01	BST1;ANXA1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cartilage Development (GO:0061037)	3/13	3.663762e-03	5.853563e-02	0	0	1.178891e+01	6.612712e+01	GDF5;NKX3-2;ADAMTS7
GO_Biological_Process_2023	Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)	3/13	3.663762e-03	5.853563e-02	0	0	1.178891e+01	6.612712e+01	CREB3L1;SULF1;THBS1
GO_Biological_Process_2023	Cardiac Muscle Cell Development (GO:0055013)	4/26	3.701440e-03	5.853563e-02	0	0	7.154821e+00	4.006008e+01	PDGFRB;PDGFRA;ALPK2;VEGFA
GO_Biological_Process_2023	Regulation Of Vasoconstriction (GO:0019229)	4/26	3.701440e-03	5.853563e-02	0	0	7.154821e+00	4.006008e+01	OXTR;CAV1;AGTR1;ADM
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	13/221	3.805282e-03	5.975103e-02	0	0	2.481096e+00	1.382309e+01	PDGFRB;PDGFRA;CEMIP;CD151;SEMA3C;CAV1;TWIST1;THBS1;VEGFA;GPNMB;PLAU;PDGFC;NTF3
GO_Biological_Process_2023	Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)	6/61	4.074096e-03	6.352147e-02	0	0	4.303006e+00	2.367990e+01	BMP4;TGFB2;EMILIN1;TTK;GDF6;GDF5
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	19/387	4.132433e-03	6.398047e-02	0	0	2.058011e+00	1.129619e+01	OXTR;TGFB2;NIBAN2;TGFB1I1;FST;APLP2;CAV1;SERPINE1;WNT5A;TWIST1;ACTB;VEGFA;BMP4;SYDE1;BMP1;SIX4;PDGFC;CD36;PPIB
GO_Biological_Process_2023	Positive Regulation Of Biomineral Tissue Development (GO:0070169)	5/43	4.175859e-03	6.420383e-02	0	0	5.184051e+00	2.840049e+01	TFAP2A;BMP4;OSR2;ANO6;TENT5A
GO_Biological_Process_2023	Peptidyl-Proline Modification (GO:0018208)	4/27	4.260712e-03	6.505667e-02	0	0	6.843390e+00	3.735341e+01	P3H2;FKBP7;PPIB;PPIC
GO_Biological_Process_2023	Centromere Complex Assembly (GO:0034508)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	CENPE;CENPF;HJURP
GO_Biological_Process_2023	Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	TFAP2A;PDGFRA;TWIST1
GO_Biological_Process_2023	Establishment Of Chromosome Localization (GO:0051303)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	CENPF;KIF2C;NDC80
GO_Biological_Process_2023	Negative Regulation Of Chondrocyte Differentiation (GO:0032331)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	GDF5;NKX3-2;ADAMTS7
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	BMP4;SERPINE1;TPM1
GO_Biological_Process_2023	Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	TSLP;AXL;WNT5A
GO_Biological_Process_2023	Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)	3/14	4.577314e-03	6.667219e-02	0	0	1.071664e+01	5.772672e+01	BMP4;SIX4;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	5/44	4.616475e-03	6.680312e-02	0	0	5.050867e+00	2.716419e+01	BMP4;CREB3L1;CD36;VIM;RUNX1
GO_Biological_Process_2023	G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	6/63	4.782192e-03	6.875177e-02	0	0	4.151596e+00	2.218138e+01	CDKN1A;CCND1;CDK2;RCC1;CDC25A;CDKN3
GO_Biological_Process_2023	Zymogen Activation (GO:0031638)	5/45	5.089156e-03	7.269284e-02	0	0	4.924342e+00	2.600369e+01	ASPH;C1R;PLAU;PERP;PGK1
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	7/85	5.338411e-03	7.555725e-02	0	0	3.542865e+00	1.853920e+01	BMP4;SPARC;ANGPT1;WNT5A;CALR;THBS1;VEGFA
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	9/130	5.357944e-03	7.555725e-02	0	0	2.941811e+00	1.538325e+01	CDCA2;CAV2;CHEK1;RCC1;HMGA2;KIF2C;CDC25C;BUB1;AURKA
GO_Biological_Process_2023	Regulation Of Muscle Contraction (GO:0006937)	4/29	5.544487e-03	7.563022e-02	0	0	6.295273e+00	3.270363e+01	CNN1;CAV1;TPM1;MYL9
GO_Biological_Process_2023	Positive Regulation Of Cell Cycle (GO:0045787)	6/65	5.576815e-03	7.563022e-02	0	0	4.010451e+00	2.081078e+01	CCNB1;TGFB2;CCND1;CHEK1;CALR;AURKA
GO_Biological_Process_2023	Regulation Of Fibroblast Proliferation (GO:0048145)	5/46	5.595108e-03	7.563022e-02	0	0	4.803989e+00	2.491283e+01	PDGFRA;CDKN1A;PDGFC;WNT5A;DDR2
GO_Biological_Process_2023	Negative Regulation Of Protein Processing (GO:0010955)	3/15	5.616675e-03	7.563022e-02	0	0	9.823085e+00	5.090338e+01	PLAU;SERPINE1;THBS1
GO_Biological_Process_2023	Neurotrophin Signaling Pathway (GO:0038179)	3/15	5.616675e-03	7.563022e-02	0	0	9.823085e+00	5.090338e+01	NTF4;BDNF;NTF3
GO_Biological_Process_2023	Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	3/15	5.616675e-03	7.563022e-02	0	0	9.823085e+00	5.090338e+01	PDGFRB;PDGFRA;PDGFC
GO_Biological_Process_2023	Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)	3/15	5.616675e-03	7.563022e-02	0	0	9.823085e+00	5.090338e+01	CDC20;UBE2C;BIRC5
GO_Biological_Process_2023	Regulation Of Mast Cell Chemotaxis (GO:0060753)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	VEGFC;VEGFA
GO_Biological_Process_2023	Regulation Of Monoatomic Anion Transport (GO:0044070)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	ATP8B1;STC1
GO_Biological_Process_2023	Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	THBS1;VEGFA
GO_Biological_Process_2023	Regulation Of Tooth Mineralization (GO:0070170)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	TFAP2A;ASPN
GO_Biological_Process_2023	Centromeric Sister Chromatid Cohesion (GO:0070601)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	BUB1B;BUB1
GO_Biological_Process_2023	Negative Regulation Of Trophoblast Cell Migration (GO:1901164)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	CALR;TIMP1
GO_Biological_Process_2023	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902043)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	PMAIP1;THBS1
GO_Biological_Process_2023	Positive Regulation Of Receptor Binding (GO:1900122)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	BDNF;B2M
GO_Biological_Process_2023	Positive Regulation Of Vesicle Fusion (GO:0031340)	2/5	5.909679e-03	7.563022e-02	0	0	2.615426e+01	1.342018e+02	ANXA1;ANXA2
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	8/109	5.990958e-03	7.601492e-02	0	0	3.129600e+00	1.601574e+01	ADAMTS15;ADAMTS5;POSTN;COL14A1;PXDN;TGFBI;ADAMTS6;ADAMTS7
GO_Biological_Process_2023	Cellular Response To BMP Stimulus (GO:0071773)	6/66	6.008406e-03	7.601492e-02	0	0	3.943408e+00	2.016894e+01	BMP4;TGFB2;RGMB;GDF6;GDF5;ADAMTS7
GO_Biological_Process_2023	Regulation Of Wound Healing (GO:0061041)	5/47	6.135528e-03	7.718216e-02	0	0	4.689368e+00	2.388604e+01	ANXA1;TNFRSF12A;PLAU;CAV1;SERPINE1
GO_Biological_Process_2023	Embryonic Skeletal System Morphogenesis (GO:0048704)	4/30	6.273475e-03	7.759483e-02	0	0	6.052836e+00	3.069650e+01	TFAP2A;OSR2;PDGFRA;TWIST1
GO_Biological_Process_2023	Negative Regulation Of Blood Coagulation (GO:0030195)	4/30	6.273475e-03	7.759483e-02	0	0	6.052836e+00	3.069650e+01	PDGFRA;PLAU;SERPINE1;TFPI
GO_Biological_Process_2023	Phagocytosis, Engulfment (GO:0006911)	4/30	6.273475e-03	7.759483e-02	0	0	6.052836e+00	3.069650e+01	CD36;THBS1;GULP1;XKR5
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	8/110	6.323987e-03	7.778504e-02	0	0	3.098758e+00	1.569027e+01	ADAMTS15;ADAMTS5;POSTN;COL14A1;PXDN;TGFBI;ADAMTS6;ADAMTS7
GO_Biological_Process_2023	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	5/48	6.711596e-03	8.209653e-02	0	0	4.580077e+00	2.291833e+01	PDGFRB;CDKN1A;AGTR1;CD36;THBS1
GO_Biological_Process_2023	Positive Regulation Of Positive Chemotaxis (GO:0050927)	3/16	6.786174e-03	8.255269e-02	0	0	9.066998e+00	4.527032e+01	NTF3;VEGFC;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	7/89	6.848319e-03	8.285344e-02	0	0	3.369349e+00	1.679200e+01	NTF4;TFRC;BDNF;CAV1;NTF3;CD44;VEGFA
GO_Biological_Process_2023	Cell-Cell Junction Organization (GO:0045216)	6/68	6.943800e-03	8.318264e-02	0	0	3.815808e+00	1.896421e+01	CDH6;KIRREL1;TGFB2;CDH2;CDH11;TLN1
GO_Biological_Process_2023	Regulation Of Protein Autophosphorylation (GO:0031952)	4/31	7.063386e-03	8.318264e-02	0	0	5.828358e+00	2.886687e+01	GPNMB;PDGFC;ENPP1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	4/31	7.063386e-03	8.318264e-02	0	0	5.828358e+00	2.886687e+01	JAG1;SERPINE1;THBS1;PHLDB2
GO_Biological_Process_2023	Phospholipid Translocation (GO:0045332)	4/31	7.063386e-03	8.318264e-02	0	0	5.828358e+00	2.886687e+01	ATP8B1;ATP10D;ATP11C;ANO6
GO_Biological_Process_2023	Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	4/31	7.063386e-03	8.318264e-02	0	0	5.828358e+00	2.886687e+01	TNFRSF12A;CAV1;PMAIP1;THBS1
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	5/49	7.324473e-03	8.580097e-02	0	0	4.475755e+00	2.200520e+01	BMP4;TGFB2;TTK;GDF6;GDF5
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	8/113	7.407615e-03	8.631821e-02	0	0	3.009757e+00	1.476360e+01	CDC20;TGFB2;CD151;TFRC;ANXA2;AJUBA;RUNX1;VEGFA
GO_Biological_Process_2023	Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	4/32	7.916251e-03	9.055038e-02	0	0	5.619913e+00	2.719385e+01	CENPE;UBE2C;MAP3K20;CDC6
GO_Biological_Process_2023	Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134)	4/32	7.916251e-03	9.055038e-02	0	0	5.619913e+00	2.719385e+01	CDKN1A;WEE1;GPNMB;E2F7
GO_Biological_Process_2023	Negative Regulation Of Fat Cell Differentiation (GO:0045599)	4/32	7.916251e-03	9.055038e-02	0	0	5.619913e+00	2.719385e+01	YAP1;WNT5A;ENPP1;TRIB3
GO_Biological_Process_2023	Cell Chemotaxis (GO:0060326)	5/50	7.975305e-03	9.055038e-02	0	0	4.376068e+00	2.114256e+01	PDGFRB;PDGFRA;AGTR1;PARVA;VEGFA
GO_Biological_Process_2023	Mitotic Metaphase Plate Congression (GO:0007080)	5/50	7.975305e-03	9.055038e-02	0	0	4.376068e+00	2.114256e+01	CENPE;CCNB1;KIF2C;CEP55;NDC80
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	3/17	8.089572e-03	9.091530e-02	0	0	8.418923e+00	4.055546e+01	CCNB1;BIRC5;NDC80
GO_Biological_Process_2023	Embryonic Digit Morphogenesis (GO:0042733)	3/17	8.089572e-03	9.091530e-02	0	0	8.418923e+00	4.055546e+01	OSR2;MAP3K20;TWIST1
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	6/71	8.538273e-03	9.313575e-02	0	0	3.639132e+00	1.733390e+01	CDH6;CDH2;CDH11;TLN1;VCL;ACTG1
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	7/93	8.654228e-03	9.313575e-02	0	0	3.211973e+00	1.525593e+01	NTF4;TFRC;BDNF;CAV1;NTF3;CD44;VEGFA
GO_Biological_Process_2023	Regulation Of Metallopeptidase Activity (GO:1905048)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	TIMP2;TIMP1
GO_Biological_Process_2023	Angiotensin-Activated Signaling Pathway (GO:0038166)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	CAV1;AGTR1
GO_Biological_Process_2023	Smooth Muscle Cell Migration (GO:0014909)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	PDGFRB;PARVA
GO_Biological_Process_2023	Macrophage Derived Foam Cell Differentiation (GO:0010742)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	STAT1;WNT5A
GO_Biological_Process_2023	Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	TIMP2;TIMP1
GO_Biological_Process_2023	Positive Regulation Of Pinocytosis (GO:0048549)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	AXL;APLP2
GO_Biological_Process_2023	Positive Regulation Of Trophoblast Cell Migration (GO:1901165)	2/6	8.718578e-03	9.313575e-02	0	0	1.961469e+01	9.301872e+01	SYDE1;VEGFA
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	23/537	8.783692e-03	9.313575e-02	0	0	1.784901e+00	8.451253e+00	KLF10;TFAP2A;CDKN1A;TGFB2;NIBAN2;ANGPT1;TGFB1I1;APLP2;P3H2;P3H1;CDC6;P3H3;TENT5C;THBS1;ACTB;BMP4;GPNMB;ANXA6;ENPP1;EMILIN1;TGFBI;E2F7;CDKN3
GO_Biological_Process_2023	Actin Filament Bundle Organization (GO:0061572)	4/33	8.834014e-03	9.313575e-02	0	0	5.425845e+00	2.565961e+01	BAIAP2L1;CALD1;PLS3;PAWR
GO_Biological_Process_2023	Regulation Of Sprouting Angiogenesis (GO:1903670)	4/33	8.834014e-03	9.313575e-02	0	0	5.425845e+00	2.565961e+01	PKM;CREB3L1;THBS1;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Chromosome Organization (GO:2001252)	4/33	8.834014e-03	9.313575e-02	0	0	5.425845e+00	2.565961e+01	NCAPG2;CDK1;NCAPG;NCAPH
GO_Biological_Process_2023	Cellular Response To Hypoxia (GO:0071456)	6/72	9.123661e-03	9.573358e-02	0	0	3.583810e+00	1.683274e+01	PGK1;TWIST1;PMAIP1;HYOU1;P4HB;VEGFA
GO_Biological_Process_2023	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474)	3/18	9.530092e-03	9.859638e-02	0	0	7.857258e+00	3.656219e+01	ERAP2;CALR;B2M
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	3/18	9.530092e-03	9.859638e-02	0	0	7.857258e+00	3.656219e+01	EMILIN1;RUNX1;DDR2
GO_Biological_Process_2023	Pulmonary Valve Morphogenesis (GO:0003184)	3/18	9.530092e-03	9.859638e-02	0	0	7.857258e+00	3.656219e+01	BMP4;TGFB2;JAG1
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	21/480	9.575177e-03	9.860206e-02	0	0	1.822600e+00	8.472502e+00	YAP1;NIBAN1;TFAP2A;OSR2;TFRC;ANGPT1;WNT5A;TWIST1;HMGA2;THBS1;ACTG2;VEGFA;ACTG1;ADAM19;BMP4;ACTA2;PRR16;EMILIN1;CD36;VIM;SLC38A2
GO_Biological_Process_2023	Cellular Response To Decreased Oxygen Levels (GO:0036294)	6/73	9.737172e-03	9.971660e-02	0	0	3.530138e+00	1.635091e+01	PGK1;TWIST1;PMAIP1;HYOU1;P4HB;VEGFA
GO_Biological_Process_2023	Embryonic Skeletal System Development (GO:0048706)	4/34	9.818527e-03	9.971660e-02	0	0	5.244714e+00	2.424885e+01	OSR2;PDGFRA;WNT5A;SULF1
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	4/34	9.818527e-03	9.971660e-02	0	0	5.244714e+00	2.424885e+01	BMP4;CHEK1;NABP1;ZWINT
GO_Biological_Process_2023	Gonad Development (GO:0008406)	5/53	1.016664e-02	1.023134e-01	0	0	4.101932e+00	1.882230e+01	TFAP2C;TGFB2;SIX4;WNT5A;NR2F2
GO_Biological_Process_2023	mRNA Stabilization (GO:0048255)	5/53	1.016664e-02	1.023134e-01	0	0	4.101932e+00	1.882230e+01	IGF2BP1;IGF2BP3;TENT5A;IGF2BP2;TENT5C
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	6/74	1.037950e-02	1.039829e-01	0	0	3.478046e+00	1.588744e+01	BST1;ANXA1;VCAM1;TFRC;CD70;CLCF1
GO_Biological_Process_2023	Adherens Junction Organization (GO:0034332)	4/35	1.087155e-02	1.069502e-01	0	0	5.075269e+00	2.294837e+01	CDH6;CDH2;CDH11;VCL
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807)	4/35	1.087155e-02	1.069502e-01	0	0	5.075269e+00	2.294837e+01	CDKN1A;WEE1;GPNMB;E2F7
GO_Biological_Process_2023	Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	4/35	1.087155e-02	1.069502e-01	0	0	5.075269e+00	2.294837e+01	CDC20;PDGFRB;UBE2C;AURKA
GO_Biological_Process_2023	Mesenchymal Cell Differentiation (GO:0048762)	5/54	1.098028e-02	1.069502e-01	0	0	4.018012e+00	1.812788e+01	TGFB2;SEMA3C;WNT5A;LOXL3;HMGA2
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	3/19	1.111045e-02	1.069502e-01	0	0	7.365801e+00	3.314514e+01	FST;SULF1;FSTL1
GO_Biological_Process_2023	Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	3/19	1.111045e-02	1.069502e-01	0	0	7.365801e+00	3.314514e+01	CREB3L1;SULF1;THBS1
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Migration (GO:0014910)	3/19	1.111045e-02	1.069502e-01	0	0	7.365801e+00	3.314514e+01	PDGFRB;PLAU;SERPINE1
GO_Biological_Process_2023	Regulation Of Tissue Remodeling (GO:0034103)	3/19	1.111045e-02	1.069502e-01	0	0	7.365801e+00	3.314514e+01	GPNMB;RUNX1;DDR2
GO_Biological_Process_2023	Eye Morphogenesis (GO:0048592)	3/19	1.111045e-02	1.069502e-01	0	0	7.365801e+00	3.314514e+01	MFAP5;TENM3;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	12/225	1.119301e-02	1.072785e-01	0	0	2.231310e+00	1.002408e+01	NIBAN1;BMP4;CDKN1A;CDCA2;TFRC;GPNMB;CCND1;ANGPT1;PLAUR;VEGFC;BIRC5;VEGFA
GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	10/172	1.130943e-02	1.079270e-01	0	0	2.441238e+00	1.094192e+01	CDH6;TGFB2;VCAM1;TENM3;CDH2;PALLD;CDH11;NEXN;SCARF2;MYPN
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	7/98	1.137560e-02	1.080926e-01	0	0	3.034709e+00	1.358422e+01	CDKN1A;NIBAN2;IGF2BP1;ENPP1;IGF2BP3;CALR;IGF2BP2
